1.6958183,-7.76,9,-7.89,6.7,100,-51.8
1.7109762,-7.76,9,-7.89,6.7,100,-51.8
1.7366073,-7.76,9,-7.89,6.7,100,-51.8
1.7523155,-7.76,9,-7.89,6.7,100,-51.8
1.783819,-7.76,9,-7.89,6.7,100,-51.8
1.8014908,-7.76,9,-7.89,6.7,100,-51.8
1.8164311,-7.76,9,-7.89,6.7,100,-51.8
1.833471,-7.76,9,-7.89,6.7,100,-51.8
1.8583678,-7.76,9,-7.89,6.7,100,-51.8
1.8735533,-7.98,8.78,-7.95,6.61,100,-51.8
1.8904347,-7.98,8.78,-7.95,6.61,100,-51.8
1.9221228,-7.98,8.78,-7.95,6.61,100,-51.8
1.9444699,-7.98,8.78,-7.95,6.61,100,-51.8
1.9645923,-7.98,8.78,-7.95,6.61,100,-51.8
1.9799821,-7.98,8.78,-7.95,6.61,100,-51.8
1.9966833,-7.98,8.78,-7.95,6.61,100,-51.8
2.023302,-7.98,8.78,-7.95,6.61,100,-51.8
2.0446249,-7.98,8.78,-7.95,6.61,100,-51.8
2.06138,-7.98,8.78,-7.95,6.61,100,-51.8
2.0765327,-7.98,8.78,-7.95,6.61,100,-51.8
2.0930158,-7.98,8.78,-7.95,6.61,100,-51.8
2.1090885,-7.98,8.78,-7.95,6.61,100,-51.8
2.1252992,-7.98,8.78,-7.95,6.61,100,-51.8
2.165653,-8.57,4.56,-9.39,4.75,-36.1,0
2.1890676,-8.57,4.56,-9.39,4.75,-56.1,0
2.205221,-8.57,4.56,-9.39,4.75,-76.1,0
2.2208819,-8.57,4.56,-9.39,4.75,-96.1,0
2.2455546,-8.57,4.56,-9.39,4.75,-116.1,0
2.2708329,-8.57,4.56,-9.39,4.75,-116.1,0
2.311258,-8.57,4.56,-9.39,4.75,-116.1,0
2.3279615,-8.57,4.56,-9.39,4.75,-116.1,0
2.3433377,-8.57,4.56,-9.39,4.75,-116.1,0
2.3595638,-8.57,4.56,-9.39,4.75,-116.1,0
2.3764578,-8.57,4.56,-9.39,4.75,-116.1,0
2.3935212,-8.57,4.56,-9.39,4.75,-116.1,0
2.4265481,-8.57,4.56,-9.39,4.75,-116.1,0
2.4523329,-8.57,4.56,-9.39,4.75,-116.1,0
2.4666585,-8.57,4.56,-9.39,4.75,-116.1,0
2.4842217,-8.57,4.56,-9.39,4.75,-116.1,0
2.5005523,-8.57,4.56,-9.39,4.75,-116.1,0
2.5151231,-8.45,5.32,-8.96,4.91,-116.1,0
2.5314847,-8.45,5.32,-8.96,4.91,0,-19.3
2.5756526,-8.45,5.32,-8.96,4.91,0,-23.7
2.596316,-8.45,5.32,-8.96,4.91,0,-28.1
2.6118649,-8.45,5.32,-8.96,4.91,0,-32.5
2.6287385,-8.45,5.32,-8.96,4.91,0,-36.9
2.6444853,-8.45,5.32,-8.96,4.91,0,-36.9
2.6602127,-8.45,5.32,-8.96,4.91,0,-36.9
2.6978155,-8.45,5.32,-8.96,4.91,0,-36.9
2.7175729,-8.45,5.32,-8.96,4.91,0,-36.9
2.74183,-8.45,5.32,-8.96,4.91,0,-36.9
2.7585622,-8.45,5.32,-8.96,4.91,0,-36.9
2.7824985,-8.45,5.32,-8.96,4.91,0,-36.9
2.7983444,-8.45,5.32,-8.96,4.91,0,-36.9
2.82695,-8.45,5.32,-8.96,4.91,0,-36.9
2.8552112,-6.7,9.72,-7.38,7.03,0,-38.6
2.8812701,-6.7,9.72,-7.38,7.03,0,-47.4
2.8967829,-6.7,9.72,-7.38,7.03,0,-51.8
2.9203201,-6.7,9.72,-7.38,7.03,0,-51.8
2.9519445,-6.7,9.72,-7.38,7.03,0,-51.8
2.9773953,-6.7,9.72,-7.38,7.03,0,-51.8
2.9928965,-6.7,9.72,-7.38,7.03,0,-51.8
3.0107579,-6.7,9.72,-7.38,7.03,0,-51.8
3.026963,-6.7,9.72,-7.38,7.03,0,-51.8
3.0426999,-6.7,9.72,-7.38,7.03,0,-51.8
3.0586466,-6.7,9.72,-7.38,7.03,0,-51.8
3.0984618,-6.7,9.72,-7.38,7.03,0,-51.8
3.1261646,-6.7,9.72,-7.38,7.03,0,-51.8
3.1430897,-6.7,9.72,-7.38,7.03,0,-51.8
3.1580092,-2.82,9.33,-3.34,6.93,-36.1,-66.7
3.1740576,-2.82,9.33,-3.34,6.93,-56.1,-66.7
3.189407,-2.82,9.33,-3.34,6.93,-76.1,-66.7
3.2202596,-2.82,9.33,-3.34,6.93,-96.1,-66.7
3.2385619,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.2637727,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.2804415,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.2988448,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.3212014,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.3478639,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.3655302,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.3852935,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.4017579,-2.82,9.33,-3.34,6.93,-116.1,-66.7
3.4183942,0.85,7.83,0.12,7.16,0,-19.3
3.4348972,0.85,7.83,0.12,7.16,0,-23.7
3.451209,0.85,7.83,0.12,7.16,0,-28.1
3.4828485,0.85,7.83,0.12,7.16,0,-32.5
3.5079098,0.85,7.83,0.12,7.16,0,-36.9
3.523381,0.85,7.83,0.12,7.16,0,-36.9
3.5435989,0.85,7.83,0.12,7.16,0,-36.9
3.558252,0.85,7.83,0.12,7.16,0,-36.9
3.5732556,0.85,7.83,0.12,7.16,0,-36.9
3.5888205,0.85,7.83,0.12,7.16,0,-36.9
3.6212839,0.85,7.83,0.12,7.16,0,-36.9
3.6362164,0.85,7.83,0.12,7.16,0,-36.9
3.6526363,0.85,7.83,0.12,7.16,0,-36.9
3.6777066,0.85,7.83,0.12,7.16,0,-36.9
3.7016349,0.85,7.83,0.12,7.16,0,-36.9
3.7352691,1.6,9.76,2.49,7.38,0,-51.8
3.7585032,1.6,9.76,2.49,7.38,0,-51.8
3.7755133,1.6,9.76,2.49,7.38,0,-51.8
3.7998088,1.6,9.76,2.49,7.38,0,-51.8
3.8167814,1.6,9.76,2.49,7.38,0,-51.8
3.8318204,1.6,9.76,2.49,7.38,0,-51.8
3.8586528,1.6,9.76,2.49,7.38,0,-51.8
3.880438,1.6,9.76,2.49,7.38,0,-51.8
3.8971277,1.6,9.76,2.49,7.38,0,-51.8
3.9127907,1.6,9.76,2.49,7.38,0,-51.8
3.9295362,1.6,9.76,2.49,7.38,0,-51.8
3.9438544,1.6,9.76,2.49,7.38,0,-51.8
3.9612151,1.6,9.76,2.49,7.38,0,-51.8
4.0052507,1.6,9.76,2.49,7.38,0,-51.8
4.0284888,1.6,9.76,2.49,7.38,0,-51.8
4.0527419,1.6,9.76,2.49,7.38,0,-51.8
4.0694106,4.28,8.82,2.57,7.62,-36.1,-36.9
4.0891007,4.28,8.82,2.57,7.62,-56.1,-36.9
4.1016928,4.28,8.82,2.57,7.62,-76.1,-36.9
4.1244356,4.28,8.82,2.57,7.62,-96.1,-36.9
4.1421905,4.28,8.82,2.57,7.62,-116.1,-36.9
4.1595535,4.28,8.82,2.57,7.62,-116.1,-36.9
4.1759689,4.28,8.82,2.57,7.62,-116.1,-36.9
4.2004086,4.28,8.82,2.57,7.62,-116.1,-36.9
4.2252722,4.28,8.82,2.57,7.62,-116.1,-36.9
4.2530087,4.28,8.82,2.57,7.62,-116.1,-36.9
4.2815899,4.28,8.82,2.57,7.62,-116.1,-36.9
4.2984068,4.28,8.82,2.57,7.62,-116.1,-36.9
4.3137746,4.28,8.82,2.57,7.62,-116.1,-36.9
4.3389932,2.11,10.56,2.52,7.44,-100,-66.7
4.3548857,2.11,10.56,2.52,7.44,-100,-66.7
4.3853695,2.11,10.56,2.52,7.44,-100,-66.7
4.4067907,2.11,10.56,2.52,7.44,-100,-66.7
4.4209296,2.11,10.56,2.52,7.44,-100,-66.7
4.4393102,2.11,10.56,2.52,7.44,-100,-66.7
4.45416,2.11,10.56,2.52,7.44,-100,-66.7
4.4760113,2.11,10.56,2.52,7.44,-100,-66.7
4.5101406,2.11,10.56,2.52,7.44,-100,-66.7
4.5297805,2.11,10.56,2.52,7.44,-100,-66.7
4.5445983,2.11,10.56,2.52,7.44,-100,-66.7
4.5688159,2.11,10.56,2.52,7.44,-100,-66.7
4.5933637,2.11,10.56,2.52,7.44,-100,-66.7
4.6090152,2.11,10.56,2.52,7.44,-100,-66.7
4.6403006,2.74,7.35,2.04,7.19,-100,-66.7
4.6606885,2.74,7.35,2.04,7.19,-100,-22
4.6744517,2.74,7.35,2.04,7.19,-100,-22
4.6987448,2.74,7.35,2.04,7.19,-100,-22
4.7232906,2.74,7.35,2.04,7.19,-100,-22
4.738657,2.74,7.35,2.04,7.19,-100,-22
4.7689799,2.74,7.35,2.04,7.19,-100,-22
4.7912025,2.74,7.35,2.04,7.19,-100,-22
4.8052166,2.74,7.35,2.04,7.19,-100,-22
4.8212448,2.74,7.35,2.04,7.19,-100,-22
4.8377867,2.74,7.35,2.04,7.19,-100,-22
4.8545037,2.74,7.35,2.04,7.19,-100,-22
4.8699871,2.74,7.35,2.22,7.2,-100,-22
4.9095783,2.64,7.68,2.22,7.2,-100,-22
4.9269462,2.64,7.68,2.22,7.2,-100,-22
4.942379,2.64,7.68,2.22,7.2,-100,-22
4.9590697,2.64,7.68,2.22,7.2,-100,-22
4.9759176,2.64,7.68,2.22,7.2,-100,-22
5.0002059,2.64,7.68,2.22,7.2,-100,-22
5.0314473,2.64,7.68,2.22,7.2,-100,-22
5.057951,2.64,7.68,2.22,7.2,-100,-22
5.0739523,2.64,7.68,2.22,7.2,-100,-22
5.0895061,2.64,7.68,2.22,7.2,-100,-22
5.116135,2.64,7.68,2.22,7.2,-100,-22
5.1321431,2.64,7.68,2.22,7.2,-100,-22
5.1738862,2.64,7.68,2.22,7.2,-100,-22
5.2030656,2.36,7.86,2.28,7.2,-100,-22
5.2218995,2.36,7.86,2.28,7.2,-100,-22
5.2360069,2.36,7.86,2.28,7.2,-100,-22
5.2606438,2.36,7.86,2.28,7.2,-100,-22
5.2771278,2.36,7.86,2.28,7.2,-100,-22
5.3092801,2.36,7.86,2.28,7.2,-100,-22
5.3263302,2.36,7.86,2.28,7.2,-100,-22
5.345004,2.36,7.86,2.28,7.2,-100,-22
5.3619147,2.36,7.86,2.28,7.2,-100,-22
5.377082,2.36,7.86,2.28,7.2,-100,-22
5.3928309,2.36,7.86,2.28,7.2,-100,-22
5.4112861,2.36,7.86,2.28,7.2,-100,-22
5.4418618,2.36,7.86,2.28,7.2,-100,-22
5.4598316,2.36,7.86,2.28,7.2,-100,-22
5.4752888,1.89,7.4,1.18,7.16,0,-22
5.4922634,1.89,7.4,1.18,7.16,0,-22
5.5085811,1.89,7.4,1.18,7.16,0,-22
5.5335546,1.89,7.4,1.18,7.16,0,-22
5.5466599,1.89,7.4,1.18,7.16,0,-22
5.5919215,1.89,7.4,1.18,7.16,0,-22
5.614454,1.89,7.4,1.18,7.16,0,-22
5.6310139,1.89,7.4,1.18,7.16,0,-22
5.64563,1.89,7.4,1.18,7.16,0,-22
5.6719315,1.89,7.4,1.18,7.16,0,-22
5.6877103,1.89,7.4,1.18,7.16,0,-22
5.7224222,1.89,7.4,1.18,7.16,0,-22
5.7451034,1.89,7.4,1.18,7.16,0,-22
5.7610555,1.89,7.4,1.18,7.16,0,-22
5.7773816,1.37,7.15,0.62,7.17,-36.1,-22
5.7942055,1.37,7.15,0.62,7.17,-56.1,-22
5.8098243,1.37,7.15,0.62,7.17,-76.1,-22
5.8253567,1.37,7.15,0.62,7.17,-96.1,-22
5.8563541,1.37,7.15,0.62,7.17,-116.1,-22
5.8765016,1.37,7.15,0.62,7.17,-116.1,-22
5.8923196,1.37,7.15,0.62,7.17,-116.1,-22
5.9091124,1.37,7.15,0.62,7.17,-116.1,-22
5.9241533,1.37,7.15,0.62,7.17,-116.1,-22
5.9403426,1.37,7.15,0.62,7.17,-116.1,-22
5.9555271,1.37,7.15,0.62,7.17,-116.1,-22
5.9808646,1.37,7.15,0.62,7.17,-116.1,-22
6.0004372,1.37,7.15,0.62,7.17,-116.1,-22
6.02394,1.37,7.15,0.62,7.17,-116.1,-22
6.0433314,1.37,7.15,0.62,7.17,-116.1,-22
6.0574297,0.91,7.02,0.2,7.16,-116.1,-22
6.0734681,0.91,7.02,0.2,7.16,-116.1,-22
6.1092898,0.91,7.02,0.2,7.16,-116.1,-22
6.1307997,0.91,7.02,0.2,7.16,-116.1,-22
6.1546614,0.91,7.02,0.2,7.16,-116.1,-22
6.1704406,0.91,7.02,0.2,7.16,-116.1,-22
6.1864491,0.91,7.02,0.2,7.16,-116.1,-22
6.2112756,0.91,7.02,0.2,7.16,-116.1,-22
6.2483884,0.91,7.02,0.2,7.16,-116.1,-22
6.2678922,0.91,7.02,0.2,7.16,-116.1,-22
6.2921871,0.91,7.02,0.2,7.16,-116.1,-22
6.3084474,0.91,7.02,0.2,7.16,-116.1,-22
6.3255824,0.91,7.02,0.2,7.16,-116.1,-22
6.3467402,0.91,7.02,0.2,7.16,-116.1,-22
6.3814661,0.71,7.15,-0.02,7.15,-100,-22
6.4142311,0.71,7.15,-0.02,7.15,-100,-22
6.4300265,0.71,7.15,-0.02,7.15,-100,-22
6.447368,0.71,7.15,-0.02,7.15,-100,-22
6.4704618,0.71,7.15,-0.02,7.15,-100,-22
6.4880349,0.71,7.15,-0.02,7.15,-100,-22
6.5163213,0.71,7.15,-0.02,7.15,-100,-22
6.544327,0.71,7.15,-0.02,7.15,-100,-22
6.5617368,0.71,7.15,-0.02,7.15,-100,-22
6.577625,0.71,7.15,-0.02,7.15,-100,-22
6.5933203,0.71,7.15,-0.02,7.15,-100,-22
6.6101332,0.71,7.15,-0.02,7.15,-100,-22
6.6485052,0.71,7.15,-0.02,7.15,-100,-22
6.675343,0.71,7.15,-0.02,7.15,-100,-22
6.6999964,0.71,7.15,-0.02,7.15,-100,-22
6.7159746,0.71,7.15,-0.02,7.15,-100,-22
6.7298935,0.71,7.15,-0.02,7.15,-100,-22
6.7434703,0.71,7.15,-0.02,7.15,-100,-22
6.7677097,0.71,7.15,-0.02,7.15,-100,-22
6.7889296,0.71,7.15,-0.02,7.15,-100,-22
6.8076832,0.71,7.15,-0.02,7.15,-100,-22
6.821673,0.71,7.15,-0.02,7.15,-100,-22
6.8394458,0.71,7.15,-0.02,7.15,-100,-22
6.8545349,0.71,7.15,-0.02,7.15,-100,-22
6.8710895,0.71,7.15,-0.02,7.15,-100,-22
6.8999941,0.71,7.15,-0.02,7.15,-100,-22
6.9294874,0.71,7.15,-0.02,7.15,-100,-22
6.9463358,0.71,7.15,-0.02,7.15,-100,-22
6.9617067,0.71,7.15,-0.02,7.15,-100,-22
6.9885475,0.71,7.15,-0.02,7.15,-100,-22
7.0055191,0.71,7.15,-0.02,7.15,-100,-22
7.0415631,0.71,7.15,-0.02,7.15,-100,-22
7.054532,0.71,7.15,-0.02,7.15,-100,-22
7.0706783,-1,7.01,-1.7,7.13,-36.1,-22
7.0941536,-1,7.01,-1.7,7.13,-56.1,-22
7.1072816,-1,7.01,-1.7,7.13,-76.1,-22
7.1201668,-1,7.01,-1.7,7.13,-96.1,-22
7.159906,-1,7.01,-1.7,7.13,-116.1,-22
7.1856625,-1,7.01,-1.7,7.13,-116.1,-22
7.210585,-1,7.01,-1.7,7.13,-116.1,-22
7.2286166,-1,7.01,-1.7,7.13,-116.1,-22
7.243737,-1,7.01,-1.7,7.13,-116.1,-22
7.2597466,-1,7.01,-1.7,7.13,-116.1,-22
7.285815,-1,7.01,-1.7,7.13,-116.1,-22
7.3017255,-1,7.01,-1.7,7.13,-116.1,-22
7.3246444,-2.21,7.05,-2.96,7.12,-116.1,-22
7.3413955,-2.21,7.05,-2.96,7.12,-36.1,-22
7.3566565,-2.21,7.05,-2.96,7.12,-56.1,-22
7.3765866,-2.21,7.05,-2.96,7.12,-76.1,-22
7.3900556,-2.21,7.05,-2.96,7.12,-96.1,-22
7.4241242,-2.21,7.05,-2.96,7.12,-116.1,-22
7.4514447,-2.21,7.05,-2.96,7.12,-116.1,-22
7.4725444,-2.21,7.05,-2.96,7.12,-116.1,-22
7.4888137,-2.21,7.05,-2.96,7.12,-116.1,-22
7.5052962,-2.21,7.05,-2.96,7.12,-116.1,-22
7.5420288,-2.21,7.05,-2.96,7.12,-116.1,-22
7.5621304,-2.21,7.05,-2.96,7.12,-116.1,-22
7.5860598,-3.07,6.76,-3.51,6.55,-36.1,0
7.6044379,-3.07,6.76,-3.51,6.55,-56.1,0
7.6194483,-3.07,6.76,-3.51,6.55,-76.1,0
7.6435193,-3.07,6.76,-3.51,6.55,-96.1,0
7.6711461,-3.07,6.76,-3.51,6.55,-116.1,0
7.691442,-3.07,6.76,-3.51,6.55,-116.1,0
7.7106231,-3.07,6.76,-3.51,6.55,-116.1,0
7.7253227,-3.07,6.76,-3.51,6.55,-116.1,0
7.7415925,-3.07,6.76,-3.51,6.55,-116.1,0
7.7577207,-3.07,6.76,-3.51,6.55,-116.1,0
7.7739844,-3.07,6.76,-3.51,6.55,-116.1,0
7.8029163,-3.07,6.76,-3.51,6.55,-116.1,0
7.8225306,-3.72,6.79,-3.65,6.02,-100,0
7.8407725,-3.72,6.79,-3.65,6.02,-100,0
7.8577049,-3.72,6.79,-3.65,6.02,-100,0
7.8729525,-3.72,6.79,-3.65,6.02,-100,0
7.890499,-3.72,6.79,-3.65,6.02,-100,0
7.9041401,-3.72,6.79,-3.65,6.02,-100,0
7.9365762,-3.72,6.79,-3.65,6.02,-100,0
7.9634591,-3.72,6.79,-3.65,6.02,-100,0
7.9888001,-3.72,6.79,-3.65,6.02,-100,0
8.0115654,-3.72,6.79,-3.65,6.02,-100,0
8.027934,-3.72,6.79,-3.65,6.02,-100,0
8.0554959,-3.72,6.79,-3.65,6.02,-100,0
8.093362,-3.72,6.79,-3.65,6.02,-100,0
8.1172445,-3.72,6.79,-3.65,6.02,-100,0
8.149084,-3.65,6.41,-3.82,5.75,-100,-19.3
8.1931414,-3.65,6.41,-3.82,5.75,-100,-23.7
8.2151362,-3.65,6.41,-3.82,5.75,-100,-28.1
8.2614847,-3.65,6.41,-3.82,5.75,-100,-32.5
8.2738967,-3.65,6.41,-3.82,5.75,-100,-36.9
8.2965767,-3.65,6.41,-3.82,5.75,-100,-36.9
8.3708343,-3.65,6.41,-3.82,5.75,-100,-36.9
8.4817493,-3.65,6.41,-3.82,5.75,-100,-36.9
8.5154197,-3.65,6.41,-3.82,5.75,-100,-36.9
8.6835499,-3.65,6.41,-3.82,5.75,-100,-36.9
8.7205312,-3.65,6.41,-3.82,5.75,-100,-36.9
8.7364113,-3.65,6.41,-3.82,5.75,-100,-36.9
8.7588992,-3.65,6.41,-3.82,5.75,-100,-36.9
8.7709425,-3.95,5.61,-4.66,5.61,-36.1,-22
8.7861946,-3.95,5.61,-4.66,5.61,-56.1,-22
8.8337529,-3.95,5.61,-4.66,5.61,-76.1,-22
8.8600257,-3.95,5.61,-4.66,5.61,-96.1,-22
8.8762153,-3.95,5.61,-4.66,5.61,-116.1,-22
8.8929452,-3.95,5.61,-4.66,5.61,-116.1,-22
8.9089125,-3.95,5.61,-4.66,5.61,-116.1,-22
8.9253415,-3.95,5.61,-4.66,5.61,-116.1,-22
8.9552212,-3.95,5.61,-4.66,5.61,-116.1,-22
8.9746393,-3.95,5.61,-4.66,5.61,-116.1,-22
9.0148873,-3.95,5.61,-4.66,5.61,-116.1,-22
9.0411467,-3.95,5.61,-4.66,5.61,-116.1,-22
9.0746385,-3.95,5.61,-4.66,5.61,-116.1,-22
9.0975864,-3.95,5.61,-4.66,5.61,-116.1,-22
9.1138985,-3.95,5.61,-4.66,5.61,-116.1,-22
9.1302825,-3.95,5.61,-4.66,5.61,-116.1,-22
9.1460408,-3.95,5.61,-4.66,5.61,-116.1,-22
9.1624985,-3.95,5.61,-4.66,5.61,-116.1,-22
9.1788293,-3.95,5.61,-4.66,5.61,-116.1,-22
9.2670342,-3.95,5.61,-4.66,5.61,-116.1,-22
9.32622,-3.95,5.61,-4.66,5.61,-116.1,-22
9.3427711,-3.95,5.61,-4.66,5.61,-116.1,-22
9.3593488,-3.95,5.61,-4.66,5.61,-116.1,-22
9.3752229,-3.95,5.61,-4.66,5.61,-116.1,-22
9.4116125,-3.95,5.61,-4.66,5.61,-116.1,-22
9.4387331,-3.95,5.61,-4.66,5.61,-116.1,-22
9.4559258,-3.95,5.61,-4.66,5.61,-116.1,-22
9.4712332,-3.95,5.61,-4.66,5.61,-116.1,-22
9.4899938,-3.95,5.61,-4.66,5.61,-116.1,-22
9.599171,-3.95,5.61,-4.66,5.61,-116.1,-22
9.6564602,-3.95,5.61,-4.66,5.61,-116.1,-22
9.6719313,-3.95,5.61,-4.66,5.61,-116.1,-22
9.688513,-3.95,5.61,-4.66,5.61,-116.1,-22
9.7047788,-3.95,5.61,-4.66,5.61,-116.1,-22
9.7480139,-3.95,5.61,-4.66,5.61,-116.1,-22
9.7707869,-3.95,5.61,-4.66,5.61,-116.1,-22
9.7871265,-3.95,5.61,-4.66,5.61,-116.1,-22
9.8111021,-3.95,5.61,-4.66,5.61,-116.1,-22
9.8272793,-3.95,5.61,-4.66,5.61,-116.1,-22
9.8428905,-3.95,5.61,-4.66,5.61,-116.1,-22
9.8887728,-3.95,5.61,-4.66,5.61,-116.1,-22
9.9407427,-3.95,5.61,-4.66,5.61,-116.1,-22
9.9571004,-3.95,5.61,-4.66,5.61,-116.1,-22
9.9737069,-3.95,5.61,-4.66,5.61,-116.1,-22
9.9897625,-3.95,5.61,-4.66,5.61,-116.1,-22
10.0056388,-3.95,5.61,-4.66,5.61,-116.1,-22
10.089277,-3.95,5.61,-4.66,5.61,-116.1,-22
10.1136984,-3.95,5.61,-4.66,5.61,-116.1,-22
10.1907238,-3.95,5.61,-4.66,5.61,-116.1,-22
10.22345,-3.95,5.61,-4.66,5.61,-116.1,-22
10.2594382,-3.95,5.61,-4.66,5.61,-116.1,-22
10.2754509,-3.95,5.61,-4.66,5.61,-116.1,-22
10.2915899,-3.95,5.61,-4.66,5.61,-116.1,-22
10.3083643,-3.95,5.61,-4.66,5.61,-116.1,-22
10.3247085,-3.95,5.61,-4.66,5.61,-116.1,-22
10.3665376,-3.95,5.61,-4.66,5.61,-116.1,-22
10.4375538,-3.95,5.61,-4.66,5.61,-116.1,-22
10.4544433,-3.95,5.61,-4.66,5.61,-116.1,-22
10.4876904,-3.95,5.61,-4.66,5.61,-116.1,-22
10.5025389,-3.95,5.61,-4.66,5.61,-116.1,-22
10.5218516,-3.95,5.61,-4.66,5.61,-116.1,-22
10.5377385,-3.95,5.61,-4.66,5.61,-116.1,-22
10.5709924,-3.95,5.61,-4.66,5.61,-116.1,-22
10.6254249,-3.95,5.61,-4.66,5.61,-116.1,-22
10.652205,-3.95,5.61,-4.66,5.61,-116.1,-22
10.7016057,-3.95,5.61,-4.66,5.61,-116.1,-22
10.7169698,-3.95,5.61,-4.66,5.61,-116.1,-22
10.7292272,-3.95,5.61,-4.66,5.61,-116.1,-22
10.7668675,-3.95,5.61,-4.66,5.61,-116.1,-22
10.7908307,-3.95,5.61,-4.66,5.61,-116.1,-22
10.808082,-3.95,5.61,-4.66,5.61,-116.1,-22
10.8247511,-3.95,5.61,-4.66,5.61,-116.1,-22
10.8408699,-3.95,5.61,-4.66,5.61,-116.1,-22
10.8579389,-3.95,5.61,-4.66,5.61,-116.1,-22
10.8736423,-3.95,5.61,-4.66,5.61,-116.1,-22
