0.046067,258.76,172.35,207.72,142.42
0.060703,258.76,172.35,207.72,142.42
0.07716,258.76,172.35,207.72,142.42
0.09353,258.76,172.35,207.72,142.42
0.10699,258.76,172.35,207.72,142.42
0.12256,258.76,172.35,207.72,142.42
0.13729,258.76,172.35,207.72,142.42
0.15268,258.76,172.35,207.72,142.42
0.16829,258.76,172.35,207.72,142.42
0.18368,258.76,172.35,207.72,142.42
0.19984,258.76,172.35,207.72,142.42
0.21541,258.76,172.35,207.72,142.42
0.23109,258.76,172.35,207.72,142.42
0.24663,258.76,172.35,207.72,142.42
0.26223,258.76,172.35,207.72,142.42
0.27824,258.76,172.35,207.72,142.42
0.29409,258.76,172.35,207.72,142.42
0.31071,258.76,172.35,207.72,142.42
0.32611,258.76,172.35,207.72,142.42
0.34039,258.76,172.35,207.72,142.42
0.35674,258.76,172.35,207.72,142.42
0.37242,258.76,172.35,207.72,142.42
0.38692,258.76,172.35,207.72,142.42
0.4019,258.76,172.35,207.72,142.42
0.41808,258.76,172.35,207.72,142.42
0.43384,258.76,172.35,207.72,142.42
0.45004,258.76,172.35,207.72,142.42
0.46559,258.76,172.35,207.72,142.42
0.48148,258.76,172.35,207.72,142.42
0.49762,258.76,172.35,207.72,142.42
0.51268,258.76,172.35,207.72,142.42
0.52774,258.76,172.35,207.72,142.42
0.54347,258.76,172.35,207.72,142.42
0.55947,258.76,172.35,207.72,142.42
0.5752,258.76,172.35,207.72,142.42
0.59006,258.76,172.35,207.72,142.42
0.60535,258.76,172.35,207.72,142.42
0.6202,258.76,172.35,207.72,142.42
0.63519,258.76,172.35,207.72,142.42
0.64996,258.76,172.35,207.72,142.42
0.66583,258.76,172.35,207.72,142.42
0.68171,258.76,172.35,207.72,142.42
0.69779,258.76,172.35,207.72,142.42
0.71366,258.76,172.35,207.72,142.42
0.7299,258.76,172.35,207.72,142.42
0.74565,258.76,172.35,207.72,142.42
0.76144,258.76,172.35,207.72,142.42
0.77739,258.76,172.35,207.72,142.42
0.79334,258.76,172.35,207.72,142.42
0.8093,258.76,172.35,207.72,142.42
0.82435,258.76,172.35,207.72,142.42
0.83932,258.76,172.35,207.72,142.42
0.85521,258.76,172.35,207.72,142.42
0.87077,258.76,172.35,207.72,142.42
0.88627,258.76,172.35,207.72,142.42
0.90234,258.76,172.35,207.72,142.42
0.91834,258.76,172.35,207.72,142.42
0.9336,258.76,172.35,207.72,142.42
0.94867,258.76,172.35,207.72,142.42
0.9643,258.76,172.35,207.72,142.42
0.98034,258.76,172.35,207.72,142.42
0.99629,258.76,172.35,207.72,142.42
1.0124,258.76,172.35,207.72,142.42
1.0282,258.76,172.35,207.72,142.42
1.0431,258.76,172.35,207.72,142.42
1.0585,258.76,172.35,207.72,142.42
1.0743,258.76,172.35,207.72,142.42
1.0908,258.76,172.35,207.72,142.42
1.1065,258.76,172.35,207.72,142.42
1.121,258.76,172.35,207.72,142.42
1.1366,258.76,172.35,207.72,142.42
1.1524,258.76,172.35,207.72,142.42
1.1674,258.76,172.35,207.72,142.42
1.1825,258.76,172.35,207.72,142.42
1.1984,258.76,172.35,207.72,142.42
1.2132,258.76,172.35,207.72,142.42
1.2289,258.76,172.35,207.72,142.42
1.2445,258.76,172.35,207.72,142.42
1.2608,258.76,172.35,207.72,142.42
1.2764,258.76,172.35,207.72,142.42
1.2926,258.76,172.35,207.72,142.42
1.3085,258.76,172.35,207.72,142.42
1.3249,258.76,172.35,207.72,142.42
1.3401,258.76,172.35,207.72,142.42
1.3564,258.76,172.35,207.72,142.42
1.3725,258.76,172.35,207.72,142.42
1.3885,258.76,172.35,207.72,142.42
1.403,258.76,172.35,207.72,142.42
1.419,258.76,172.35,207.72,142.42
1.4342,258.76,172.35,207.72,142.42
1.4493,258.76,172.35,207.72,142.42
1.4651,258.76,172.35,207.72,142.42
1.4799,258.76,172.35,207.72,142.42
1.496,258.76,172.35,207.72,142.42
1.5122,258.76,172.35,207.72,142.42
1.5282,258.76,172.35,207.72,142.42
1.5441,258.76,172.35,207.72,142.42
1.5601,258.76,172.35,207.72,142.42
1.5761,258.76,172.35,207.72,142.42
1.5912,258.76,172.35,207.72,142.42
1.6067,258.76,172.35,207.72,142.42
1.6229,258.76,172.35,207.72,142.42
1.6388,258.76,172.35,207.72,142.42
1.6541,258.76,172.35,207.72,142.42
1.6693,258.76,172.35,207.72,142.42
1.6855,258.76,172.35,207.72,142.42
1.7005,258.76,172.35,207.72,142.42
1.7156,258.76,172.35,207.72,142.42
1.731,258.76,172.35,207.72,142.42
1.7463,258.76,172.35,207.72,142.42
1.7621,258.76,172.35,207.72,142.42
1.7775,258.76,172.35,207.72,142.42
1.7926,258.76,172.35,207.72,142.42
1.8082,258.76,172.35,207.72,142.42
1.8234,258.76,172.35,207.72,142.42
1.8395,258.76,172.35,207.72,142.42
1.8542,258.76,172.35,207.72,142.42
1.8699,258.76,172.35,207.72,142.42
1.8856,258.76,172.35,207.72,142.42
1.9003,258.76,172.35,207.72,142.42
1.9153,258.76,172.35,207.72,142.42
1.9311,258.76,172.35,207.72,142.42
1.9469,258.76,172.35,207.72,142.42
1.9626,258.76,172.35,207.72,142.42
1.9777,258.76,172.35,207.72,142.42
1.9938,258.76,172.35,207.72,142.42
2.0105,258.76,172.35,207.72,142.42
2.0258,258.76,172.35,207.72,142.42
2.0408,258.76,172.35,207.72,142.42
2.0566,258.76,172.35,207.72,142.42
2.0724,258.76,172.35,207.72,142.42
2.088,258.76,172.35,207.72,142.42
2.1039,258.76,172.35,207.72,142.42
2.1192,258.76,172.35,207.72,142.42
